photo_id,url
576291008,https://static.inaturalist.org/photos/576291008/medium.jpg
576287298,https://static.inaturalist.org/photos/576287298/medium.jpg
576257814,https://inaturalist-open-data.s3.amazonaws.com/photos/576257814/medium.jpg
576258136,https://static.inaturalist.org/photos/576258136/medium.jpg
576209925,https://inaturalist-open-data.s3.amazonaws.com/photos/576209925/medium.jpg
576189569,https://inaturalist-open-data.s3.amazonaws.com/photos/576189569/medium.jpg
576170436,https://inaturalist-open-data.s3.amazonaws.com/photos/576170436/medium.jpg
576147619,https://inaturalist-open-data.s3.amazonaws.com/photos/576147619/medium.jpg
576143025,https://inaturalist-open-data.s3.amazonaws.com/photos/576143025/medium.jpg
576096514,https://inaturalist-open-data.s3.amazonaws.com/photos/576096514/medium.jpg
576061316,https://static.inaturalist.org/photos/576061316/medium.jpg
576061145,https://static.inaturalist.org/photos/576061145/medium.jpg
576059701,https://static.inaturalist.org/photos/576059701/medium.jpg
576060426,https://inaturalist-open-data.s3.amazonaws.com/photos/576060426/medium.jpg
576057580,https://inaturalist-open-data.s3.amazonaws.com/photos/576057580/medium.jpg
576040551,https://inaturalist-open-data.s3.amazonaws.com/photos/576040551/medium.jpg
576023472,https://inaturalist-open-data.s3.amazonaws.com/photos/576023472/medium.jpg
576019924,https://inaturalist-open-data.s3.amazonaws.com/photos/576019924/medium.jpg
576007219,https://inaturalist-open-data.s3.amazonaws.com/photos/576007219/medium.jpg
576007053,https://inaturalist-open-data.s3.amazonaws.com/photos/576007053/medium.jpg
576005397,https://inaturalist-open-data.s3.amazonaws.com/photos/576005397/medium.jpg
575999078,https://inaturalist-open-data.s3.amazonaws.com/photos/575999078/medium.jpg
575990016,https://inaturalist-open-data.s3.amazonaws.com/photos/575990016/medium.jpg
575984949,https://static.inaturalist.org/photos/575984949/medium.jpg
575980090,https://inaturalist-open-data.s3.amazonaws.com/photos/575980090/medium.jpg
575974628,https://inaturalist-open-data.s3.amazonaws.com/photos/575974628/medium.jpg
575973703,https://inaturalist-open-data.s3.amazonaws.com/photos/575973703/medium.jpg
575958970,https://static.inaturalist.org/photos/575958970/medium.jpg
575957191,https://inaturalist-open-data.s3.amazonaws.com/photos/575957191/medium.jpg
575953839,https://static.inaturalist.org/photos/575953839/medium.jpg
575953398,https://static.inaturalist.org/photos/575953398/medium.jpg
575935408,https://inaturalist-open-data.s3.amazonaws.com/photos/575935408/medium.jpg
575928289,https://inaturalist-open-data.s3.amazonaws.com/photos/575928289/medium.jpg
575914717,https://inaturalist-open-data.s3.amazonaws.com/photos/575914717/medium.jpg
575909800,https://inaturalist-open-data.s3.amazonaws.com/photos/575909800/medium.jpg
575886557,https://inaturalist-open-data.s3.amazonaws.com/photos/575886557/medium.jpg
575883347,https://inaturalist-open-data.s3.amazonaws.com/photos/575883347/medium.jpg
575867742,https://inaturalist-open-data.s3.amazonaws.com/photos/575867742/medium.jpg
575858920,https://inaturalist-open-data.s3.amazonaws.com/photos/575858920/medium.jpg
575845026,https://inaturalist-open-data.s3.amazonaws.com/photos/575845026/medium.jpg
575841005,https://static.inaturalist.org/photos/575841005/medium.jpg
575830136,https://inaturalist-open-data.s3.amazonaws.com/photos/575830136/medium.jpg
575813330,https://inaturalist-open-data.s3.amazonaws.com/photos/575813330/medium.jpg
575781433,https://inaturalist-open-data.s3.amazonaws.com/photos/575781433/medium.jpg
575671743,https://static.inaturalist.org/photos/575671743/medium.jpg
575630376,https://inaturalist-open-data.s3.amazonaws.com/photos/575630376/medium.jpg
575613079,https://static.inaturalist.org/photos/575613079/medium.jpg
575604590,https://inaturalist-open-data.s3.amazonaws.com/photos/575604590/medium.jpg
575603202,https://inaturalist-open-data.s3.amazonaws.com/photos/575603202/medium.jpg
575578917,https://inaturalist-open-data.s3.amazonaws.com/photos/575578917/medium.jpg
575562535,https://inaturalist-open-data.s3.amazonaws.com/photos/575562535/medium.jpg
575551072,https://static.inaturalist.org/photos/575551072/medium.jpg
